DRG Definition,Provider ID,Provider Name,Provider City,Provider State,Provider Zip Code,Hospital Ownership,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,region cat,region cat num,income cat,income cat num,Median Home Value,median Household Income,Population,Population Density,Major City,State_y,Mortality national comparison_y,Safety of care national comparison_y,Readmission national comparison_y,Patient experience national comparison_y,Effectiveness of care national comparison_y,Timeliness of care national comparison_y,Efficient use of medical imaging national comparison_y,Hospital overall rating,Mortality national comparison_x,Safety of care national comparison_x,Readmission national comparison_x,Patient experience national comparison_x,Effectiveness of care national comparison_x,Timeliness of care national comparison_x,Efficient use of medical imaging national comparison_x,Hospital Type,Hospital Referral Region (HRR) Description,Hospital Name
638 - DIABETES W CC,330191,GLENS FALLS HOSPITAL,GLENS FALLS,NY,12801,Voluntary non-profit - Private,26,27737.92,5111.46,4106.69,suburban,2.0,middle income,2.0,151400.0,45538.0,14707.0,3725.0,Glens Falls,NY,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,Below the national average,Same as the national average,Below the national average,Same as the national average,Same as the national average,Same as the national average,Above the national average,Acute Care Hospitals,NY - Albany,GLENS FALLS HOSPITAL
638 - DIABETES W CC,330193,FLUSHING HOSPITAL MEDICAL CENTER,FLUSHING,NY,11355,Voluntary non-profit - Private,16,23753.88,11632.44,9709.94,urban,3.0,low income,1.0,507500.0,41884.0,85871.0,49492.0,Flushing,NY,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,Below the national average,Below the national average,Below the national average,Below the national average,Same as the national average,Below the national average,Not Available,Acute Care Hospitals,NY - East Long Island,FLUSHING HOSPITAL MEDICAL CENTER
638 - DIABETES W CC,330194,MAIMONIDES MEDICAL CENTER,BROOKLYN,NY,11219,Voluntary non-profit - Private,35,30655.51,11518.8,9603.77,urban,3.0,low income,1.0,726700.0,34316.0,92221.0,62225.0,Brooklyn,NY,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,Above the national average,Below the national average,Below the national average,Below the national average,Same as the national average,Below the national average,Above the national average,Acute Care Hospitals,NY - Manhattan,MAIMONIDES MEDICAL CENTER
638 - DIABETES W CC,330195,LONG ISLAND JEWISH MEDICAL CENTER,NEW HYDE PARK,NY,11040,Voluntary non-profit - Private,107,48416.82,11118.98,9003.08,suburban,2.0,middle income,2.0,536900.0,101434.0,40782.0,8526.0,New Hyde Park,NY,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,Above the national average,Below the national average,Below the national average,Below the national average,Below the national average,Below the national average,Above the national average,Acute Care Hospitals,NY - East Long Island,LONG ISLAND JEWISH MEDICAL CENTER
638 - DIABETES W CC,330196,CONEY ISLAND HOSPITAL,BROOKLYN,NY,11235,Government - Local,23,41458.65,11093.35,9631.87,urban,3.0,low income,1.0,531000.0,41639.0,79132.0,35237.0,Brooklyn,NY,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,Same as the national average,Below the national average,Below the national average,Below the national average,Below the national average,Below the national average,Not Available,Acute Care Hospitals,NY - Manhattan,CONEY ISLAND HOSPITAL
638 - DIABETES W CC,330197,CANTON-POTSDAM HOSPITAL,POTSDAM,NY,13676,Voluntary non-profit - Private,14,12553.93,5963.29,5119.29,rural,1.0,low income,1.0,107500.0,43415.0,16646.0,104.0,Potsdam,NY,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,Same as the national average,Same as the national average,Below the national average,Same as the national average,Same as the national average,Same as the national average,Same as the national average,Acute Care Hospitals,VT - Burlington,CANTON-POTSDAM HOSPITAL
638 - DIABETES W CC,330198,SOUTH NASSAU COMMUNITIES HOSPITAL,OCEANSIDE,NY,11572,Voluntary non-profit - Private,31,42719.48,7214.03,6117.9,suburban,2.0,middle income,2.0,440100.0,96563.0,30574.0,6402.0,Oceanside,NY,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,Same as the national average,Below the national average,Below the national average,Below the national average,Same as the national average,Below the national average,Above the national average,Acute Care Hospitals,NY - East Long Island,SOUTH NASSAU COMMUNITIES HOSPITAL
638 - DIABETES W CC,330201,KINGSBROOK JEWISH MEDICAL CENTER,BROOKLYN,NY,11203,Voluntary non-profit - Private,46,40026.3,9496.89,7498.43,urban,3.0,middle income,2.0,426100.0,48400.0,76174.0,35502.0,Brooklyn,NY,3.0,1.0,1.0,1.0,2.0,1.0,,1.0,Above the national average,Below the national average,Below the national average,Below the national average,Same as the national average,Below the national average,Not Available,Acute Care Hospitals,NY - Manhattan,KINGSBROOK JEWISH MEDICAL CENTER
638 - DIABETES W CC,330202,KINGS COUNTY HOSPITAL CENTER,BROOKLYN,NY,11203,Government - Local,35,34156.66,15916.03,13935.2,urban,3.0,middle income,2.0,426100.0,48400.0,76174.0,35502.0,Brooklyn,NY,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,Same as the national average,Below the national average,Below the national average,Below the national average,Below the national average,Below the national average,Not Available,Acute Care Hospitals,NY - Manhattan,KINGS COUNTY HOSPITAL CENTER
638 - DIABETES W CC,330203,CROUSE HOSPITAL,SYRACUSE,NY,13210,Voluntary non-profit - Private,17,15263.35,7851.65,4183.47,suburban,2.0,low income,1.0,119000.0,24591.0,27606.0,6046.0,Syracuse,NY,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,Same as the national average,Below the national average,Below the national average,Below the national average,Same as the national average,Below the national average,Same as the national average,Acute Care Hospitals,NY - Syracuse,CROUSE HOSPITAL
638 - DIABETES W CC,330208,ST JOHN'S RIVERSIDE HOSPITAL,YONKERS,NY,10701,Voluntary non-profit - Private,23,27050.48,8647.22,7268.7,urban,3.0,low income,1.0,370900.0,43767.0,63393.0,15007.0,Yonkers,NY,3.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,Above the national average,Above the national average,Below the national average,Same as the national average,Same as the national average,Below the national average,Same as the national average,Acute Care Hospitals,NY - White Plains,ST JOHN'S RIVERSIDE HOSPITAL
638 - DIABETES W CC,330214,NYU LANGONE HOSPITALS,NEW YORK,NY,10016,Voluntary non-profit - Private,75,57740.11,11259.43,8632.17,urban,3.0,middle income,2.0,759600.0,105324.0,54183.0,101814.0,New York,NY,3.0,3.0,3.0,2.0,2.0,1.0,3.0,5.0,Above the national average,Above the national average,Above the national average,Same as the national average,Same as the national average,Below the national average,Above the national average,Acute Care Hospitals,NY - Manhattan,NYU LANGONE HOSPITALS
638 - DIABETES W CC,330219,ERIE COUNTY MEDICAL CENTER,BUFFALO,NY,14215,Voluntary non-profit - Private,29,15392.72,10731.69,7172.86,suburban,2.0,low income,1.0,56200.0,31048.0,39999.0,8130.0,Buffalo,NY,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,Same as the national average,Below the national average,Below the national average,Same as the national average,Same as the national average,Below the national average,Same as the national average,Acute Care Hospitals,NY - Buffalo,ERIE COUNTY MEDICAL CENTER
638 - DIABETES W CC,330221,WYCKOFF HEIGHTS MEDICAL CENTER,BROOKLYN,NY,11237,Voluntary non-profit - Private,29,14900.69,11452.97,9668.28,suburban,2.0,low income,1.0,464500.0,40372.0,49896.0,50927.0,Brooklyn,NY,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,Same as the national average,Below the national average,Below the national average,Below the national average,Same as the national average,Below the national average,Not Available,Acute Care Hospitals,NY - Manhattan,WYCKOFF HEIGHTS MEDICAL CENTER
638 - DIABETES W CC,330222,SARATOGA HOSPITAL,SARATOGA SPRINGS,NY,12866,Voluntary non-profit - Private,16,27592.5,5119.56,3878.75,rural,1.0,middle income,2.0,274400.0,67979.0,36915.0,551.0,Saratoga Springs,NY,2.0,3.0,3.0,3.0,2.0,1.0,3.0,4.0,Same as the national average,Above the national average,Above the national average,Above the national average,Same as the national average,Below the national average,Above the national average,Acute Care Hospitals,NY - Albany,SARATOGA HOSPITAL
638 - DIABETES W CC,330226,UNITY HOSPITAL OF ROCHESTER,ROCHESTER,NY,14626,Voluntary non-profit - Private,20,14065.95,6551.3,5478.1,suburban,2.0,middle income,2.0,136500.0,53944.0,30041.0,2205.0,Rochester,NY,2.0,3.0,2.0,2.0,2.0,1.0,3.0,4.0,Same as the national average,Above the national average,Same as the national average,Same as the national average,Same as the national average,Below the national average,Above the national average,Acute Care Hospitals,NY - Rochester,UNITY HOSPITAL OF ROCHESTER
638 - DIABETES W CC,330231,QUEENS HOSPITAL CENTER,JAMAICA,NY,11432,Government - Local,21,26969.57,14418.19,12805.62,urban,3.0,middle income,2.0,519000.0,50450.0,60809.0,28295.0,Jamaica,NY,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,Same as the national average,Below the national average,Below the national average,Below the national average,Same as the national average,Below the national average,Not Available,Acute Care Hospitals,NY - East Long Island,QUEENS HOSPITAL CENTER
638 - DIABETES W CC,330233,BROOKDALE HOSPITAL MEDICAL CENTER,BROOKLYN,NY,11212,Voluntary non-profit - Private,14,23093.43,12914.71,10716.43,urban,3.0,low income,1.0,391700.0,28348.0,84500.0,54944.0,Brooklyn,NY,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,Same as the national average,Below the national average,Below the national average,Below the national average,Below the national average,Below the national average,Same as the national average,Acute Care Hospitals,NY - Manhattan,BROOKDALE HOSPITAL MEDICAL CENTER
638 - DIABETES W CC,330234,WESTCHESTER MEDICAL CENTER,VALHALLA,NY,10595,Government - Hospital District or Authority,35,88505.57,11648.46,10175.46,suburban,2.0,middle income,2.0,606600.0,107708.0,8195.0,1372.0,Valhalla,NY,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,Same as the national average,Below the national average,Below the national average,Below the national average,Same as the national average,Below the national average,Below the national average,Acute Care Hospitals,NY - White Plains,WESTCHESTER MEDICAL CENTER
638 - DIABETES W CC,330235,AUBURN  COMMUNITY  HOSPITAL,AUBURN,NY,13021,Voluntary non-profit - Private,15,16492.53,6090.33,5216.73,rural,1.0,middle income,2.0,116100.0,46296.0,39506.0,329.0,Auburn,NY,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,Same as the national average,Below the national average,Below the national average,Below the national average,Same as the national average,Below the national average,Same as the national average,Acute Care Hospitals,NY - Syracuse,AUBURN  COMMUNITY  HOSPITAL
638 - DIABETES W CC,330236,NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL,BROOKLYN,NY,11215,Voluntary non-profit - Private,51,28499.0,9643.67,7853.49,urban,3.0,middle income,2.0,913200.0,95654.0,63488.0,29148.0,Brooklyn,NY,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,Above the national average,Below the national average,Below the national average,Below the national average,Same as the national average,Below the national average,Same as the national average,Acute Care Hospitals,NY - Manhattan,NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL
638 - DIABETES W CC,330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,DANSVILLE,NY,14437,Voluntary non-profit - Private,12,8332.5,5674.17,4689.5,rural,1.0,low income,1.0,89800.0,42938.0,11415.0,92.0,Dansville,NY,2.0,3.0,1.0,2.0,2.0,2.0,,3.0,Same as the national average,Above the national average,Below the national average,Same as the national average,Same as the national average,Same as the national average,Not Available,Acute Care Hospitals,NY - Rochester,NICHOLAS H NOYES MEMORIAL HOSPITAL
638 - DIABETES W CC,330239,UPMC CHAUTAUQUA WCA,JAMESTOWN,NY,14701,Voluntary non-profit - Private,12,6762.17,5211.67,3905.0,rural,1.0,low income,1.0,70500.0,35997.0,40730.0,441.0,Jamestown,NY,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Same as the national average,Below the national average,Below the national average,Below the national average,Below the national average,Below the national average,Below the national average,Acute Care Hospitals,PA - Erie,UPMC CHAUTAUQUA WCA
638 - DIABETES W CC,330240,HARLEM HOSPITAL CENTER,NEW YORK,NY,10037,Government - Local,11,18812.73,14696.64,13130.0,suburban,2.0,low income,1.0,260200.0,37341.0,17416.0,65973.0,New York,NY,2.0,2.0,1.0,1.0,2.0,1.0,,1.0,Same as the national average,Same as the national average,Below the national average,Below the national average,Same as the national average,Below the national average,Not Available,Acute Care Hospitals,NY - Manhattan,HARLEM HOSPITAL CENTER
638 - DIABETES W CC,330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,SYRACUSE,NY,13210,Government - State,60,33694.37,8362.9,5726.37,suburban,2.0,low income,1.0,119000.0,24591.0,27606.0,6046.0,Syracuse,NY,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,Same as the national average,Below the national average,Below the national average,Below the national average,Same as the national average,Below the national average,Below the national average,Acute Care Hospitals,NY - Syracuse,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER
638 - DIABETES W CC,330245,ST ELIZABETH MEDICAL CENTER,UTICA,NY,13501,Voluntary non-profit - Private,26,20104.73,5842.46,4529.23,suburban,2.0,low income,1.0,94800.0,31519.0,38546.0,4406.0,Utica,NY,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,Same as the national average,Below the national average,Below the national average,Below the national average,Same as the national average,Below the national average,Same as the national average,Acute Care Hospitals,NY - Elmira,ST ELIZABETH MEDICAL CENTER
638 - DIABETES W CC,330246,ST CHARLES HOSPITAL,PORT JEFFERSON,NY,11777,Voluntary non-profit - Private,11,57950.09,7157.36,6281.0,suburban,2.0,middle income,2.0,517800.0,109696.0,8968.0,2056.0,Port Jefferson,NY,2.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,Same as the national average,Above the national average,Below the national average,Below the national average,Same as the national average,Below the national average,Same as the national average,Acute Care Hospitals,NY - East Long Island,ST CHARLES HOSPITAL
638 - DIABETES W CC,330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,PLATTSBURGH,NY,12901,Voluntary non-profit - Private,36,31364.39,7822.81,6354.72,rural,1.0,low income,1.0,134500.0,43010.0,33439.0,440.0,Plattsburgh,NY,3.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,Above the national average,Above the national average,Below the national average,Below the national average,Same as the national average,Below the national average,Above the national average,Acute Care Hospitals,VT - Burlington,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR
638 - DIABETES W CC,330259,MERCY MEDICAL CENTER,ROCKVILLE CENTRE,NY,11570,Voluntary non-profit - Private,29,42317.24,6796.0,5867.86,suburban,2.0,middle income,2.0,600400.0,104503.0,26646.0,7245.0,Rockville Centre,NY,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,Same as the national average,Above the national average,Below the national average,Below the national average,Same as the national average,Below the national average,Same as the national average,Acute Care Hospitals,NY - East Long Island,MERCY MEDICAL CENTER
638 - DIABETES W CC,330264,ST LUKE'S CORNWALL HOSPITAL,NEWBURGH,NY,12550,Voluntary non-profit - Other,30,34085.87,6622.83,5880.8,suburban,2.0,middle income,2.0,255000.0,56444.0,54447.0,1568.0,Newburgh,NY,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,Same as the national average,Below the national average,Below the national average,Below the national average,Same as the national average,Below the national average,Above the national average,Acute Care Hospitals,NY - White Plains,ST LUKE'S CORNWALL HOSPITAL
638 - DIABETES W CC,330267,NEW YORK-PRESBYTERIAN/HUDSON VALLEY HOSPITAL,CORTLANDT MANOR,NY,10567,Voluntary non-profit - Private,24,30619.29,6354.75,5485.58,rural,1.0,middle income,2.0,413800.0,105199.0,19929.0,900.0,Cortlandt Manor,NY,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,Same as the national average,Same as the national average,Below the national average,Same as the national average,Same as the national average,Below the national average,Same as the national average,Acute Care Hospitals,NY - White Plains,NEW YORK-PRESBYTERIAN/HUDSON VALLEY HOSPITAL
638 - DIABETES W CC,330273,PUTNAM HOSPITAL CENTER,CARMEL,NY,10512,Voluntary non-profit - Private,18,15621.5,5408.22,4392.44,rural,1.0,middle income,2.0,339600.0,87802.0,25590.0,469.0,Carmel,NY,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,Same as the national average,Above the national average,Below the national average,Same as the national average,Same as the national average,Same as the national average,Same as the national average,Acute Care Hospitals,CT - New Haven,PUTNAM HOSPITAL CENTER
638 - DIABETES W CC,330277,CORNING HOSPITAL,CORNING,NY,14830,Voluntary non-profit - Private,13,14668.77,4919.31,3812.23,rural,1.0,middle income,2.0,98300.0,51902.0,19850.0,221.0,Corning,NY,2.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,Same as the national average,Above the national average,Below the national average,Same as the national average,Same as the national average,Same as the national average,Same as the national average,Acute Care Hospitals,PA - Sayre,CORNING HOSPITAL
638 - DIABETES W CC,330279,MERCY HOSPITAL OF BUFFALO,BUFFALO,NY,14220,Voluntary non-profit - Private,23,17584.7,5940.22,4784.35,suburban,2.0,middle income,2.0,80800.0,45831.0,24227.0,6370.0,Buffalo,NY,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,Below the national average,Below the national average,Above the national average,Below the national average,Same as the national average,Below the national average,Same as the national average,Acute Care Hospitals,NY - Buffalo,MERCY HOSPITAL OF BUFFALO
638 - DIABETES W CC,330285,STRONG MEMORIAL HOSPITAL,ROCHESTER,NY,14642,Voluntary non-profit - Private,44,14655.61,9230.32,7472.34,,,,,,,,,,,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,Same as the national average,Below the national average,Below the national average,Above the national average,Same as the national average,Below the national average,Below the national average,Acute Care Hospitals,NY - Rochester,STRONG MEMORIAL HOSPITAL
638 - DIABETES W CC,330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,WEST ISLIP,NY,11795,Voluntary non-profit - Church,74,51347.96,7309.2,5936.04,suburban,2.0,middle income,2.0,425600.0,104923.0,26030.0,4580.0,West Islip,NY,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,Same as the national average,Below the national average,Below the national average,Below the national average,Same as the national average,Below the national average,Above the national average,Acute Care Hospitals,NY - East Long Island,GOOD SAMARITAN HOSPITAL MEDICAL CENTER
638 - DIABETES W CC,330304,WHITE PLAINS HOSPITAL CENTER,WHITE PLAINS,NY,10601,Voluntary non-profit - Private,28,28074.93,6638.5,5049.21,suburban,2.0,middle income,2.0,316900.0,67754.0,11376.0,17965.0,White Plains,NY,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,Same as the national average,Below the national average,Below the national average,Above the national average,Same as the national average,Below the national average,Same as the national average,Acute Care Hospitals,NY - White Plains,WHITE PLAINS HOSPITAL CENTER
638 - DIABETES W CC,330307,CAYUGA MEDICAL CENTER AT ITHACA,ITHACA,NY,14850,Voluntary non-profit - Private,16,9266.19,5858.88,4959.38,rural,1.0,middle income,2.0,209800.0,46331.0,63886.0,507.0,Ithaca,NY,1.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,Below the national average,Same as the national average,Above the national average,Same as the national average,Same as the national average,Below the national average,Above the national average,Acute Care Hospitals,NY - Rochester,CAYUGA MEDICAL CENTER AT ITHACA
638 - DIABETES W CC,330331,PLAINVIEW HOSPITAL,PLAINVIEW,NY,11803,Voluntary non-profit - Private,11,27280.09,8153.82,5254.73,suburban,2.0,middle income,2.0,496400.0,120955.0,28127.0,4645.0,Plainview,NY,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,Above the national average,Below the national average,Below the national average,Below the national average,Same as the national average,Below the national average,Above the national average,Acute Care Hospitals,NY - East Long Island,PLAINVIEW HOSPITAL
638 - DIABETES W CC,330332,ST JOSEPH HOSPITAL,BETHPAGE,NY,11714,Voluntary non-profit - Private,31,39953.55,6071.68,4801.42,suburban,2.0,middle income,2.0,416200.0,87327.0,22658.0,5240.0,Bethpage,NY,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,Same as the national average,Below the national average,Below the national average,Below the national average,Same as the national average,Below the national average,Above the national average,Acute Care Hospitals,NY - East Long Island,ST JOSEPH HOSPITAL
638 - DIABETES W CC,330340,UNIVERSITY HOSPITAL -  STONY BROOK SOUTHAMPTON,SOUTHAMPTON,NY,11968,,20,28990.8,9285.65,7504.65,,,,,,,,,,,,,,,,,,,,,,,,,,,NY - East Long Island,
638 - DIABETES W CC,330350,UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE ),BROOKLYN,NY,11203,Government - State,28,31322.46,16565.39,10859.86,urban,3.0,middle income,2.0,426100.0,48400.0,76174.0,35502.0,Brooklyn,NY,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,Same as the national average,Below the national average,Below the national average,Below the national average,Below the national average,Below the national average,Same as the national average,Acute Care Hospitals,NY - Manhattan,UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )
638 - DIABETES W CC,330386,CATSKILL REGIONAL MEDICAL CENTER,HARRIS,NY,12742,Voluntary non-profit - Private,11,32344.73,7020.82,6068.82,rural,1.0,middle income,2.0,535700.0,59271.0,181.0,84.0,Harris,NY,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,Same as the national average,Above the national average,Below the national average,Same as the national average,Same as the national average,Below the national average,Same as the national average,Acute Care Hospitals,NY - Albany,CATSKILL REGIONAL MEDICAL CENTER
638 - DIABETES W CC,330393,UNIVERSITY HOSPITAL AT STONY BROOK,STONY BROOK,NY,11794,Government - State,61,55724.36,13055.34,9300.28,,,,,,,,,,,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,Above the national average,Below the national average,Below the national average,Below the national average,Same as the national average,Below the national average,Same as the national average,Acute Care Hospitals,NY - East Long Island,UNIVERSITY HOSPITAL AT STONY BROOK
638 - DIABETES W CC,330394,"UNITED HEALTH SERVICES HOSPITALS, INC",BINGHAMTON,NY,13903,Voluntary non-profit - Private,31,15153.65,5972.23,4619.39,rural,1.0,low income,1.0,99400.0,44267.0,18763.0,474.0,Binghamton,NY,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,Below the national average,Above the national average,Above the national average,Below the national average,Same as the national average,Below the national average,Same as the national average,Acute Care Hospitals,NY - Binghamton,"UNITED HEALTH SERVICES HOSPITALS, INC"
638 - DIABETES W CC,330395,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,FAR ROCKAWAY,NY,11691,Voluntary non-profit - Church,35,42110.03,12332.54,9136.69,urban,3.0,low income,1.0,448200.0,39409.0,60035.0,21185.0,Far Rockaway,NY,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,Below the national average,Below the national average,Below the national average,Below the national average,Same as the national average,Below the national average,Not Available,Acute Care Hospitals,NY - East Long Island,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE
638 - DIABETES W CC,330401,ST CATHERINE OF SIENA HOSPITAL,SMITHTOWN,NY,11787,Voluntary non-profit - Private,22,39155.95,5970.82,5076.09,suburban,2.0,middle income,2.0,469100.0,107477.0,35772.0,2380.0,Smithtown,NY,2.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,Same as the national average,Same as the national average,Above the national average,Below the national average,Same as the national average,Below the national average,Same as the national average,Acute Care Hospitals,NY - East Long Island,ST CATHERINE OF SIENA HOSPITAL
