Provider Id,Hospital Name,Zipcode,Score,Score Range,Rank,Rank Range,Function,City,State,Score Percentile,Rank Percentile
100292,SACRED HEART HOSPITAL ON THE EMERALD COAST,32550,1.7,3,9,27,Infections,MIRAMAR BEACH,FL,0.566666667,0.333333333
100292,SACRED HEART HOSPITAL ON THE EMERALD COAST,32550,1.4,3,3,22,Imaging,MIRAMAR BEACH,FL,0.466666667,0.136363636
100296,DOCTORS HOSPITAL INC,33146,3,3,22,22,Imaging,CORAL GABLES,FL,1,1
100296,DOCTORS HOSPITAL INC,33146,2.1,3,35,57,Readmission & Death,CORAL GABLES,FL,0.7,0.614035088
100296,DOCTORS HOSPITAL INC,33146,2,3,15,27,Infections,CORAL GABLES,FL,0.666666667,0.555555556
100296,DOCTORS HOSPITAL INC,33146,2,3,9,21,Complications,CORAL GABLES,FL,0.666666667,0.428571429
100296,DOCTORS HOSPITAL INC,33146,2.5,3,420,687,Timeliness,CORAL GABLES,FL,0.833333333,0.611353712
100296,DOCTORS HOSPITAL INC,33146,3.4,5,56,91,Star Ratings,CORAL GABLES,FL,0.68,0.615384615
100296,DOCTORS HOSPITAL INC,33146,1.9,3,9,34,Consumer Satisfaction,CORAL GABLES,FL,0.633333333,0.264705882
100296,DOCTORS HOSPITAL INC,33146,1.7,3,4,10,Payments,CORAL GABLES,FL,0.566666667,0.4
100296,DOCTORS HOSPITAL INC,33146,1,2,1,20,Structural,CORAL GABLES,FL,0.5,0.05
100299,LAKEWOOD RANCH MEDICAL CENTER,34202,1.7,2,14,20,Structural,BRADENTON,FL,0.85,0.7
100299,LAKEWOOD RANCH MEDICAL CENTER,34202,2,3,15,27,Infections,BRADENTON,FL,0.666666667,0.555555556
100299,LAKEWOOD RANCH MEDICAL CENTER,34202,2,3,9,21,Complications,BRADENTON,FL,0.666666667,0.428571429
100299,LAKEWOOD RANCH MEDICAL CENTER,34202,2,3,31,57,Readmission & Death,BRADENTON,FL,0.666666667,0.543859649
100299,LAKEWOOD RANCH MEDICAL CENTER,34202,2.4,3,344,687,Timeliness,BRADENTON,FL,0.8,0.500727802
100299,LAKEWOOD RANCH MEDICAL CENTER,34202,1.9,3,9,34,Consumer Satisfaction,BRADENTON,FL,0.633333333,0.264705882
100299,LAKEWOOD RANCH MEDICAL CENTER,34202,2.8,5,38,91,Star Ratings,BRADENTON,FL,0.56,0.417582418
100299,LAKEWOOD RANCH MEDICAL CENTER,34202,1.7,3,4,10,Payments,BRADENTON,FL,0.566666667,0.4
100299,LAKEWOOD RANCH MEDICAL CENTER,34202,2.2,3,12,22,Imaging,BRADENTON,FL,0.733333333,0.545454545
100302,ST CLOUD REGIONAL MEDICAL CENTER,34769,2,3,15,27,Infections,SAINT CLOUD,FL,0.666666667,0.555555556
100302,ST CLOUD REGIONAL MEDICAL CENTER,34769,2,3,9,21,Complications,SAINT CLOUD,FL,0.666666667,0.428571429
100302,ST CLOUD REGIONAL MEDICAL CENTER,34769,2,3,31,57,Readmission & Death,SAINT CLOUD,FL,0.666666667,0.543859649
100302,ST CLOUD REGIONAL MEDICAL CENTER,34769,2,3,5,10,Payments,SAINT CLOUD,FL,0.666666667,0.5
100302,ST CLOUD REGIONAL MEDICAL CENTER,34769,1.3,2,8,20,Structural,SAINT CLOUD,FL,0.65,0.4
100302,ST CLOUD REGIONAL MEDICAL CENTER,34769,2.4,3,356,687,Timeliness,SAINT CLOUD,FL,0.8,0.518195051
100302,ST CLOUD REGIONAL MEDICAL CENTER,34769,2.2,3,12,22,Imaging,SAINT CLOUD,FL,0.733333333,0.545454545
100302,ST CLOUD REGIONAL MEDICAL CENTER,34769,1.7,3,2,34,Consumer Satisfaction,SAINT CLOUD,FL,0.566666667,0.058823529
100302,ST CLOUD REGIONAL MEDICAL CENTER,34769,1,5,1,91,Star Ratings,SAINT CLOUD,FL,0.2,0.010989011
100307,ST VINCENT'S MEDICAL CENTER SOUTHSIDE,32216,2.1,3,35,57,Readmission & Death,JACKSONVILLE,FL,0.7,0.614035088
100307,ST VINCENT'S MEDICAL CENTER SOUTHSIDE,32216,2.7,3,565,687,Timeliness,JACKSONVILLE,FL,0.9,0.822416303
100307,ST VINCENT'S MEDICAL CENTER SOUTHSIDE,32216,2,3,15,27,Infections,JACKSONVILLE,FL,0.666666667,0.555555556
100307,ST VINCENT'S MEDICAL CENTER SOUTHSIDE,32216,2,3,9,21,Complications,JACKSONVILLE,FL,0.666666667,0.428571429
100307,ST VINCENT'S MEDICAL CENTER SOUTHSIDE,32216,2.9,5,42,91,Star Ratings,JACKSONVILLE,FL,0.58,0.461538462
100307,ST VINCENT'S MEDICAL CENTER SOUTHSIDE,32216,1.7,3,4,10,Payments,JACKSONVILLE,FL,0.566666667,0.4
100307,ST VINCENT'S MEDICAL CENTER SOUTHSIDE,32216,2.2,3,12,22,Imaging,JACKSONVILLE,FL,0.733333333,0.545454545
100307,ST VINCENT'S MEDICAL CENTER SOUTHSIDE,32216,1.8,3,4,34,Consumer Satisfaction,JACKSONVILLE,FL,0.6,0.117647059
100307,ST VINCENT'S MEDICAL CENTER SOUTHSIDE,32216,1,2,1,20,Structural,JACKSONVILLE,FL,0.5,0.05
100313,SACRED HEART HOSPITAL ON THE GULF,32456,4.8,5,87,91,Star Ratings,PORT SAINT JOE,FL,0.96,0.956043956
100313,SACRED HEART HOSPITAL ON THE GULF,32456,2.3,3,28,34,Consumer Satisfaction,PORT SAINT JOE,FL,0.766666667,0.823529412
100313,SACRED HEART HOSPITAL ON THE GULF,32456,2,3,15,27,Infections,PORT SAINT JOE,FL,0.666666667,0.555555556
100313,SACRED HEART HOSPITAL ON THE GULF,32456,1.5,2,12,20,Structural,PORT SAINT JOE,FL,0.75,0.6
100313,SACRED HEART HOSPITAL ON THE GULF,32456,2,3,9,21,Complications,PORT SAINT JOE,FL,0.666666667,0.428571429
100313,SACRED HEART HOSPITAL ON THE GULF,32456,2,3,31,57,Readmission & Death,PORT SAINT JOE,FL,0.666666667,0.543859649
100313,SACRED HEART HOSPITAL ON THE GULF,32456,2,3,5,10,Payments,PORT SAINT JOE,FL,0.666666667,0.5
100313,SACRED HEART HOSPITAL ON THE GULF,32456,2.5,3,429,687,Timeliness,PORT SAINT JOE,FL,0.833333333,0.624454148
100313,SACRED HEART HOSPITAL ON THE GULF,32456,2.3,3,14,22,Imaging,PORT SAINT JOE,FL,0.766666667,0.636363636
100314,WEST KENDALL BAPTIST HOSPITAL,33196,2.8,3,626,687,Timeliness,MIAMI,FL,0.933333333,0.911208151
100314,WEST KENDALL BAPTIST HOSPITAL,33196,2,3,9,21,Complications,MIAMI,FL,0.666666667,0.428571429
100314,WEST KENDALL BAPTIST HOSPITAL,33196,2,3,31,57,Readmission & Death,MIAMI,FL,0.666666667,0.543859649
100314,WEST KENDALL BAPTIST HOSPITAL,33196,2,3,5,10,Payments,MIAMI,FL,0.666666667,0.5
100314,WEST KENDALL BAPTIST HOSPITAL,33196,3.4,5,56,91,Star Ratings,MIAMI,FL,0.68,0.615384615
100314,WEST KENDALL BAPTIST HOSPITAL,33196,1.3,2,8,20,Structural,MIAMI,FL,0.65,0.4
100314,WEST KENDALL BAPTIST HOSPITAL,33196,2.3,3,14,22,Imaging,MIAMI,FL,0.766666667,0.636363636
100314,WEST KENDALL BAPTIST HOSPITAL,33196,1.9,3,9,34,Consumer Satisfaction,MIAMI,FL,0.633333333,0.264705882
100314,WEST KENDALL BAPTIST HOSPITAL,33196,1.8,3,11,27,Infections,MIAMI,FL,0.6,0.407407407
100316,PALM BAY HOSPITAL,32907,2.1,3,35,57,Readmission & Death,PALM BAY,FL,0.7,0.614035088
100316,PALM BAY HOSPITAL,32907,2,3,15,27,Infections,PALM BAY,FL,0.666666667,0.555555556
100316,PALM BAY HOSPITAL,32907,1.5,2,12,20,Structural,PALM BAY,FL,0.75,0.6
100316,PALM BAY HOSPITAL,32907,2,3,9,21,Complications,PALM BAY,FL,0.666666667,0.428571429
100316,PALM BAY HOSPITAL,32907,3.8,5,65,91,Star Ratings,PALM BAY,FL,0.76,0.714285714
100316,PALM BAY HOSPITAL,32907,2.6,3,482,687,Timeliness,PALM BAY,FL,0.866666667,0.701601164
100316,PALM BAY HOSPITAL,32907,2.1,3,18,34,Consumer Satisfaction,PALM BAY,FL,0.7,0.529411765
100316,PALM BAY HOSPITAL,32907,2.4,3,15,22,Imaging,PALM BAY,FL,0.8,0.681818182
100316,PALM BAY HOSPITAL,32907,1.7,3,4,10,Payments,PALM BAY,FL,0.566666667,0.4
100319,FLORIDA HOSPITAL WESLEY CHAPEL,33544,2.3,3,28,34,Consumer Satisfaction,WESLEY CHAPEL,FL,0.766666667,0.823529412
100319,FLORIDA HOSPITAL WESLEY CHAPEL,33544,4.2,5,75,91,Star Ratings,WESLEY CHAPEL,FL,0.84,0.824175824
100319,FLORIDA HOSPITAL WESLEY CHAPEL,33544,2,3,15,27,Infections,WESLEY CHAPEL,FL,0.666666667,0.555555556
100319,FLORIDA HOSPITAL WESLEY CHAPEL,33544,2,3,9,21,Complications,WESLEY CHAPEL,FL,0.666666667,0.428571429
100319,FLORIDA HOSPITAL WESLEY CHAPEL,33544,2,3,31,57,Readmission & Death,WESLEY CHAPEL,FL,0.666666667,0.543859649
100319,FLORIDA HOSPITAL WESLEY CHAPEL,33544,2,3,5,10,Payments,WESLEY CHAPEL,FL,0.666666667,0.5
100319,FLORIDA HOSPITAL WESLEY CHAPEL,33544,2.5,3,402,687,Timeliness,WESLEY CHAPEL,FL,0.833333333,0.585152838
100319,FLORIDA HOSPITAL WESLEY CHAPEL,33544,1.3,2,8,20,Structural,WESLEY CHAPEL,FL,0.65,0.4
100319,FLORIDA HOSPITAL WESLEY CHAPEL,33544,1.5,3,4,22,Imaging,WESLEY CHAPEL,FL,0.5,0.181818182
100320,POINCIANA MEDICAL CENTER,34758,3,3,22,22,Imaging,KISSIMMEE,FL,1,1
100320,POINCIANA MEDICAL CENTER,34758,2.8,3,622,687,Timeliness,KISSIMMEE,FL,0.933333333,0.905385735
100320,POINCIANA MEDICAL CENTER,34758,1.5,2,12,20,Structural,KISSIMMEE,FL,0.75,0.6
100320,POINCIANA MEDICAL CENTER,34758,2,3,9,21,Complications,KISSIMMEE,FL,0.666666667,0.428571429
100320,POINCIANA MEDICAL CENTER,34758,2,3,31,57,Readmission & Death,KISSIMMEE,FL,0.666666667,0.543859649
100320,POINCIANA MEDICAL CENTER,34758,2,3,13,34,Consumer Satisfaction,KISSIMMEE,FL,0.666666667,0.382352941
100320,POINCIANA MEDICAL CENTER,34758,2.4,5,29,91,Star Ratings,KISSIMMEE,FL,0.48,0.318681319
100321,ST VINCENTS MEDICAL CENTER - CLAY COUNTY INC,32068,2.5,3,23,27,Infections,MIDDLEBURG,FL,0.833333333,0.851851852
100321,ST VINCENTS MEDICAL CENTER - CLAY COUNTY INC,32068,2.1,3,39,57,Readmission & Death,MIDDLEBURG,FL,0.7,0.684210526
100321,ST VINCENTS MEDICAL CENTER - CLAY COUNTY INC,32068,3,3,22,22,Imaging,MIDDLEBURG,FL,1,1
100321,ST VINCENTS MEDICAL CENTER - CLAY COUNTY INC,32068,1.5,2,12,20,Structural,MIDDLEBURG,FL,0.75,0.6
100321,ST VINCENTS MEDICAL CENTER - CLAY COUNTY INC,32068,2,3,9,21,Complications,MIDDLEBURG,FL,0.666666667,0.428571429
100321,ST VINCENTS MEDICAL CENTER - CLAY COUNTY INC,32068,2,3,5,10,Payments,MIDDLEBURG,FL,0.666666667,0.5
100321,ST VINCENTS MEDICAL CENTER - CLAY COUNTY INC,32068,3.5,5,57,91,Star Ratings,MIDDLEBURG,FL,0.7,0.626373626
100321,ST VINCENTS MEDICAL CENTER - CLAY COUNTY INC,32068,2.4,3,341,687,Timeliness,MIDDLEBURG,FL,0.8,0.49636099
100321,ST VINCENTS MEDICAL CENTER - CLAY COUNTY INC,32068,2,3,12,34,Consumer Satisfaction,MIDDLEBURG,FL,0.666666667,0.352941176
101300,FLORIDA HOSPITAL WAUCHULA,33873,2.8,3,598,687,Timeliness,WAUCHULA,FL,0.933333333,0.870451237
101300,FLORIDA HOSPITAL WAUCHULA,33873,2,3,31,57,Readmission & Death,WAUCHULA,FL,0.666666667,0.543859649
101300,FLORIDA HOSPITAL WAUCHULA,33873,2,3,5,10,Payments,WAUCHULA,FL,0.666666667,0.5
101300,FLORIDA HOSPITAL WAUCHULA,33873,2.1,3,18,34,Consumer Satisfaction,WAUCHULA,FL,0.7,0.529411765
101300,FLORIDA HOSPITAL WAUCHULA,33873,1.7,3,6,22,Imaging,WAUCHULA,FL,0.566666667,0.272727273
101308,NORTHWEST FLORIDA COMMUNITY HOSPITAL,32428,2,3,15,27,Infections,CHIPLEY,FL,0.666666667,0.555555556
101308,NORTHWEST FLORIDA COMMUNITY HOSPITAL,32428,2,3,31,57,Readmission & Death,CHIPLEY,FL,0.666666667,0.543859649
101308,NORTHWEST FLORIDA COMMUNITY HOSPITAL,32428,2,3,5,10,Payments,CHIPLEY,FL,0.666666667,0.5
101308,NORTHWEST FLORIDA COMMUNITY HOSPITAL,32428,1.9,3,7,34,Consumer Satisfaction,CHIPLEY,FL,0.633333333,0.205882353
101308,NORTHWEST FLORIDA COMMUNITY HOSPITAL,32428,2.3,5,28,91,Star Ratings,CHIPLEY,FL,0.46,0.307692308
101308,NORTHWEST FLORIDA COMMUNITY HOSPITAL,32428,1,3,1,687,Timeliness,CHIPLEY,FL,0.333333333,0.001455604
101309,HENDRY REGIONAL MEDICAL CENTER,33440,3,3,22,22,Imaging,CLEWISTON,FL,1,1
101309,HENDRY REGIONAL MEDICAL CENTER,33440,2,3,31,57,Readmission & Death,CLEWISTON,FL,0.666666667,0.543859649
101309,HENDRY REGIONAL MEDICAL CENTER,33440,2,3,5,10,Payments,CLEWISTON,FL,0.666666667,0.5
101309,HENDRY REGIONAL MEDICAL CENTER,33440,1.9,3,9,34,Consumer Satisfaction,CLEWISTON,FL,0.633333333,0.264705882
101309,HENDRY REGIONAL MEDICAL CENTER,33440,2,3,64,687,Timeliness,CLEWISTON,FL,0.666666667,0.093158661
101311,MADISON COUNTY MEMORIAL HOSPITAL,32340,2,2,20,20,Structural,MADISON,FL,1,1
101311,MADISON COUNTY MEMORIAL HOSPITAL,32340,2,3,31,57,Readmission & Death,MADISON,FL,0.666666667,0.543859649
101311,MADISON COUNTY MEMORIAL HOSPITAL,32340,2,3,5,10,Payments,MADISON,FL,0.666666667,0.5
101311,MADISON COUNTY MEMORIAL HOSPITAL,32340,1.8,3,6,34,Consumer Satisfaction,MADISON,FL,0.6,0.176470588
101312,FISHERMEN'S HOSPITAL,33050,2,2,20,20,Structural,MARATHON,FL,1,1
101312,FISHERMEN'S HOSPITAL,33050,2.8,3,607,687,Timeliness,MARATHON,FL,0.933333333,0.883551674
101312,FISHERMEN'S HOSPITAL,33050,4,5,72,91,Star Ratings,MARATHON,FL,0.8,0.791208791
101312,FISHERMEN'S HOSPITAL,33050,2,3,9,21,Complications,MARATHON,FL,0.666666667,0.428571429
101312,FISHERMEN'S HOSPITAL,33050,2,3,31,57,Readmission & Death,MARATHON,FL,0.666666667,0.543859649
101312,FISHERMEN'S HOSPITAL,33050,2,3,5,10,Payments,MARATHON,FL,0.666666667,0.5
101312,FISHERMEN'S HOSPITAL,33050,2.6,3,17,22,Imaging,MARATHON,FL,0.866666667,0.772727273
101312,FISHERMEN'S HOSPITAL,33050,2,3,14,34,Consumer Satisfaction,MARATHON,FL,0.666666667,0.411764706
101313,MARINERS HOSPITAL,33070,4.7,5,85,91,Star Ratings,TAVERNIER,FL,0.94,0.934065934
101313,MARINERS HOSPITAL,33070,3,3,22,22,Imaging,TAVERNIER,FL,1,1
101313,MARINERS HOSPITAL,33070,2.3,3,28,34,Consumer Satisfaction,TAVERNIER,FL,0.766666667,0.823529412
101313,MARINERS HOSPITAL,33070,2.5,3,8,10,Payments,TAVERNIER,FL,0.833333333,0.8
101313,MARINERS HOSPITAL,33070,2,3,15,27,Infections,TAVERNIER,FL,0.666666667,0.555555556
101313,MARINERS HOSPITAL,33070,2,3,9,21,Complications,TAVERNIER,FL,0.666666667,0.428571429
101313,MARINERS HOSPITAL,33070,2.6,3,510,687,Timeliness,TAVERNIER,FL,0.866666667,0.742358079
101313,MARINERS HOSPITAL,33070,2,3,31,57,Readmission & Death,TAVERNIER,FL,0.666666667,0.543859649
101313,MARINERS HOSPITAL,33070,1,2,1,20,Structural,TAVERNIER,FL,0.5,0.05
110001,HAMILTON MEDICAL CENTER,30720,2.7,3,9,10,Payments,DALTON,GA,0.9,0.9
110001,HAMILTON MEDICAL CENTER,30720,2,3,15,27,Infections,DALTON,GA,0.666666667,0.555555556
110001,HAMILTON MEDICAL CENTER,30720,2,3,9,21,Complications,DALTON,GA,0.666666667,0.428571429
110001,HAMILTON MEDICAL CENTER,30720,2,3,31,57,Readmission & Death,DALTON,GA,0.666666667,0.543859649
110001,HAMILTON MEDICAL CENTER,30720,2.3,3,14,22,Imaging,DALTON,GA,0.766666667,0.636363636
110001,HAMILTON MEDICAL CENTER,30720,2.8,5,38,91,Star Ratings,DALTON,GA,0.56,0.417582418
110001,HAMILTON MEDICAL CENTER,30720,1.9,3,7,34,Consumer Satisfaction,DALTON,GA,0.633333333,0.205882353
110001,HAMILTON MEDICAL CENTER,30720,1,2,1,20,Structural,DALTON,GA,0.5,0.05
110001,HAMILTON MEDICAL CENTER,30720,1.9,3,38,687,Timeliness,DALTON,GA,0.633333333,0.055312955
110002,UPSON REGIONAL MEDICAL CENTER,30286,2.1,3,36,57,Readmission & Death,THOMASTON,GA,0.7,0.631578947
110002,UPSON REGIONAL MEDICAL CENTER,30286,2.2,3,24,34,Consumer Satisfaction,THOMASTON,GA,0.733333333,0.705882353
110002,UPSON REGIONAL MEDICAL CENTER,30286,4.1,5,74,91,Star Ratings,THOMASTON,GA,0.82,0.813186813
110002,UPSON REGIONAL MEDICAL CENTER,30286,2.3,3,6,10,Payments,THOMASTON,GA,0.766666667,0.6
110002,UPSON REGIONAL MEDICAL CENTER,30286,2,3,15,27,Infections,THOMASTON,GA,0.666666667,0.555555556
110002,UPSON REGIONAL MEDICAL CENTER,30286,1.5,2,12,20,Structural,THOMASTON,GA,0.75,0.6
110002,UPSON REGIONAL MEDICAL CENTER,30286,2,3,9,21,Complications,THOMASTON,GA,0.666666667,0.428571429
110002,UPSON REGIONAL MEDICAL CENTER,30286,2.4,3,307,687,Timeliness,THOMASTON,GA,0.8,0.446870451
110002,UPSON REGIONAL MEDICAL CENTER,30286,2.3,3,14,22,Imaging,THOMASTON,GA,0.766666667,0.636363636
110003,"MAYO CLINIC HEALTH SYSTEM IN WAYCROSS, INC",31501,2,3,15,27,Infections,WAYCROSS,GA,0.666666667,0.555555556
110003,"MAYO CLINIC HEALTH SYSTEM IN WAYCROSS, INC",31501,1.5,2,12,20,Structural,WAYCROSS,GA,0.75,0.6
110003,"MAYO CLINIC HEALTH SYSTEM IN WAYCROSS, INC",31501,2,3,9,21,Complications,WAYCROSS,GA,0.666666667,0.428571429
110003,"MAYO CLINIC HEALTH SYSTEM IN WAYCROSS, INC",31501,2,3,31,57,Readmission & Death,WAYCROSS,GA,0.666666667,0.543859649
110003,"MAYO CLINIC HEALTH SYSTEM IN WAYCROSS, INC",31501,3.7,5,62,91,Star Ratings,WAYCROSS,GA,0.74,0.681318681
110003,"MAYO CLINIC HEALTH SYSTEM IN WAYCROSS, INC",31501,2.7,3,18,22,Imaging,WAYCROSS,GA,0.9,0.818181818
110003,"MAYO CLINIC HEALTH SYSTEM IN WAYCROSS, INC",31501,2.5,3,427,687,Timeliness,WAYCROSS,GA,0.833333333,0.62154294
110003,"MAYO CLINIC HEALTH SYSTEM IN WAYCROSS, INC",31501,2,3,14,34,Consumer Satisfaction,WAYCROSS,GA,0.666666667,0.411764706
110003,"MAYO CLINIC HEALTH SYSTEM IN WAYCROSS, INC",31501,1.7,3,4,10,Payments,WAYCROSS,GA,0.566666667,0.4
110004,HUTCHESON MEDICAL CENTER,30742,2.5,3,23,27,Infections,FORT OGLETHORPE,GA,0.833333333,0.851851852
110004,HUTCHESON MEDICAL CENTER,30742,3,3,22,22,Imaging,FORT OGLETHORPE,GA,1,1
110004,HUTCHESON MEDICAL CENTER,30742,1.7,2,14,20,Structural,FORT OGLETHORPE,GA,0.85,0.7
110004,HUTCHESON MEDICAL CENTER,30742,2.3,3,6,10,Payments,FORT OGLETHORPE,GA,0.766666667,0.6
110004,HUTCHESON MEDICAL CENTER,30742,2,3,9,21,Complications,FORT OGLETHORPE,GA,0.666666667,0.428571429
110004,HUTCHESON MEDICAL CENTER,30742,2,3,31,57,Readmission & Death,FORT OGLETHORPE,GA,0.666666667,0.543859649
110004,HUTCHESON MEDICAL CENTER,30742,2.4,3,316,687,Timeliness,FORT OGLETHORPE,GA,0.8,0.459970888
110004,HUTCHESON MEDICAL CENTER,30742,1.9,3,9,34,Consumer Satisfaction,FORT OGLETHORPE,GA,0.633333333,0.264705882
110004,HUTCHESON MEDICAL CENTER,30742,2.8,5,40,91,Star Ratings,FORT OGLETHORPE,GA,0.56,0.43956044
110005,NORTHSIDE HOSPITAL FORSYTH,30041,2.1,3,35,57,Readmission & Death,CUMMING,GA,0.7,0.614035088
110005,NORTHSIDE HOSPITAL FORSYTH,30041,2.3,3,6,10,Payments,CUMMING,GA,0.766666667,0.6
110005,NORTHSIDE HOSPITAL FORSYTH,30041,1.5,2,12,20,Structural,CUMMING,GA,0.75,0.6
110005,NORTHSIDE HOSPITAL FORSYTH,30041,2,3,9,21,Complications,CUMMING,GA,0.666666667,0.428571429
110005,NORTHSIDE HOSPITAL FORSYTH,30041,3.8,5,65,91,Star Ratings,CUMMING,GA,0.76,0.714285714
110005,NORTHSIDE HOSPITAL FORSYTH,30041,2.1,3,18,34,Consumer Satisfaction,CUMMING,GA,0.7,0.529411765
110005,NORTHSIDE HOSPITAL FORSYTH,30041,2.6,3,472,687,Timeliness,CUMMING,GA,0.866666667,0.687045124
110005,NORTHSIDE HOSPITAL FORSYTH,30041,2.7,3,18,22,Imaging,CUMMING,GA,0.9,0.818181818
110005,NORTHSIDE HOSPITAL FORSYTH,30041,1.8,3,14,27,Infections,CUMMING,GA,0.6,0.518518519
110006,ST MARY'S HOSPITAL,30606,2.2,3,22,34,Consumer Satisfaction,ATHENS,GA,0.733333333,0.647058824
110006,ST MARY'S HOSPITAL,30606,2.6,3,521,687,Timeliness,ATHENS,GA,0.866666667,0.758369723
110006,ST MARY'S HOSPITAL,30606,2,3,9,21,Complications,ATHENS,GA,0.666666667,0.428571429
110006,ST MARY'S HOSPITAL,30606,2,3,31,57,Readmission & Death,ATHENS,GA,0.666666667,0.543859649
110006,ST MARY'S HOSPITAL,30606,2,3,5,10,Payments,ATHENS,GA,0.666666667,0.5
110006,ST MARY'S HOSPITAL,30606,2.7,3,18,22,Imaging,ATHENS,GA,0.9,0.818181818
110006,ST MARY'S HOSPITAL,30606,3.6,5,60,91,Star Ratings,ATHENS,GA,0.72,0.659340659
110006,ST MARY'S HOSPITAL,30606,1.2,2,4,20,Structural,ATHENS,GA,0.6,0.2
110006,ST MARY'S HOSPITAL,30606,1.8,3,11,27,Infections,ATHENS,GA,0.6,0.407407407
110007,PHOEBE PUTNEY MEMORIAL HOSPITAL,31703,2.1,3,10,21,Complications,ALBANY,GA,0.7,0.476190476
110007,PHOEBE PUTNEY MEMORIAL HOSPITAL,31703,2.1,3,33,57,Readmission & Death,ALBANY,GA,0.7,0.578947368
110007,PHOEBE PUTNEY MEMORIAL HOSPITAL,31703,2,3,5,10,Payments,ALBANY,GA,0.666666667,0.5
110007,PHOEBE PUTNEY MEMORIAL HOSPITAL,31703,2.7,3,18,22,Imaging,ALBANY,GA,0.9,0.818181818
110007,PHOEBE PUTNEY MEMORIAL HOSPITAL,31703,3.1,5,45,91,Star Ratings,ALBANY,GA,0.62,0.494505495
110007,PHOEBE PUTNEY MEMORIAL HOSPITAL,31703,1.3,2,7,20,Structural,ALBANY,GA,0.65,0.35
110007,PHOEBE PUTNEY MEMORIAL HOSPITAL,31703,1.9,3,8,34,Consumer Satisfaction,ALBANY,GA,0.633333333,0.235294118
110007,PHOEBE PUTNEY MEMORIAL HOSPITAL,31703,1.8,3,13,27,Infections,ALBANY,GA,0.6,0.481481481
110007,PHOEBE PUTNEY MEMORIAL HOSPITAL,31703,2.2,3,190,687,Timeliness,ALBANY,GA,0.733333333,0.276564774
110008,NORTHSIDE HOSPITAL CHEROKEE,30114,2.2,3,12,21,Complications,CANTON,GA,0.733333333,0.571428571
110008,NORTHSIDE HOSPITAL CHEROKEE,30114,1.5,2,12,20,Structural,CANTON,GA,0.75,0.6
110008,NORTHSIDE HOSPITAL CHEROKEE,30114,2,3,31,57,Readmission & Death,CANTON,GA,0.666666667,0.543859649
110008,NORTHSIDE HOSPITAL CHEROKEE,30114,2,3,5,10,Payments,CANTON,GA,0.666666667,0.5
110008,NORTHSIDE HOSPITAL CHEROKEE,30114,2.4,3,340,687,Timeliness,CANTON,GA,0.8,0.494905386
110008,NORTHSIDE HOSPITAL CHEROKEE,30114,1.8,3,14,27,Infections,CANTON,GA,0.6,0.518518519
110008,NORTHSIDE HOSPITAL CHEROKEE,30114,2.8,5,38,91,Star Ratings,CANTON,GA,0.56,0.417582418
110008,NORTHSIDE HOSPITAL CHEROKEE,30114,1.8,3,3,34,Consumer Satisfaction,CANTON,GA,0.6,0.088235294
110008,NORTHSIDE HOSPITAL CHEROKEE,30114,1.8,3,8,22,Imaging,CANTON,GA,0.6,0.363636364
110010,EMORY UNIVERSITY HOSPITAL,30322,4.2,5,75,91,Star Ratings,ATLANTA,GA,0.84,0.824175824
110010,EMORY UNIVERSITY HOSPITAL,30322,2.2,3,24,34,Consumer Satisfaction,ATLANTA,GA,0.733333333,0.705882353
110010,EMORY UNIVERSITY HOSPITAL,30322,2,3,15,27,Infections,ATLANTA,GA,0.666666667,0.555555556
110010,EMORY UNIVERSITY HOSPITAL,30322,2,3,9,21,Complications,ATLANTA,GA,0.666666667,0.428571429
110010,EMORY UNIVERSITY HOSPITAL,30322,2,3,5,10,Payments,ATLANTA,GA,0.666666667,0.5
110010,EMORY UNIVERSITY HOSPITAL,30322,2.7,3,18,22,Imaging,ATLANTA,GA,0.9,0.818181818
110010,EMORY UNIVERSITY HOSPITAL,30322,1,2,1,20,Structural,ATLANTA,GA,0.5,0.05
110010,EMORY UNIVERSITY HOSPITAL,30322,1.9,3,29,57,Readmission & Death,ATLANTA,GA,0.633333333,0.50877193
110010,EMORY UNIVERSITY HOSPITAL,30322,2,3,64,687,Timeliness,ATLANTA,GA,0.666666667,0.093158661
110011,TANNER MEDICAL CENTER - CARROLLTON,30117,2.3,3,33,34,Consumer Satisfaction,CARROLLTON,GA,0.766666667,0.970588235
110011,TANNER MEDICAL CENTER - CARROLLTON,30117,4.3,5,77,91,Star Ratings,CARROLLTON,GA,0.86,0.846153846
110011,TANNER MEDICAL CENTER - CARROLLTON,30117,2.3,3,6,10,Payments,CARROLLTON,GA,0.766666667,0.6
110011,TANNER MEDICAL CENTER - CARROLLTON,30117,2,3,15,27,Infections,CARROLLTON,GA,0.666666667,0.555555556
110011,TANNER MEDICAL CENTER - CARROLLTON,30117,2,3,9,21,Complications,CARROLLTON,GA,0.666666667,0.428571429
110011,TANNER MEDICAL CENTER - CARROLLTON,30117,2,3,31,57,Readmission & Death,CARROLLTON,GA,0.666666667,0.543859649
110011,TANNER MEDICAL CENTER - CARROLLTON,30117,1.3,2,8,20,Structural,CARROLLTON,GA,0.65,0.4
110011,TANNER MEDICAL CENTER - CARROLLTON,30117,2.5,3,16,22,Imaging,CARROLLTON,GA,0.833333333,0.727272727
