Provider ID,Hospital Name,Zipcode,Score,Score Range,Rank,Rank Range,Function,City,State,Score Percentile,Rank Percentile
140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,60068,2.1,3,16,34,Consumer Satisfaction,PARK RIDGE,IL,0.7000000000000001,0.47058823529411764
140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,60068,2.3,3,14,22,Imaging,PARK RIDGE,IL,0.7666666666666666,0.6363636363636364
140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,60068,2.2,3,171,687,Timeliness,PARK RIDGE,IL,0.7333333333333334,0.24890829694323144
140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,60068,1.7,3,9,27,Infections,PARK RIDGE,IL,0.5666666666666667,0.3333333333333333
140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,60068,1.3,3,2,10,Payments,PARK RIDGE,IL,0.43333333333333335,0.2
140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,60068,1.0,2,1,20,Structural,PARK RIDGE,IL,0.5,0.05
140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,60068,1.9,3,29,57,Readmission & Death,PARK RIDGE,IL,0.6333333333333333,0.5087719298245614
140224,PRESENCE SAINT JOSEPH HOSPITAL - CHICAGO,60657,2.0,3,15,27,Infections,CHICAGO,IL,0.6666666666666666,0.5555555555555556
140224,PRESENCE SAINT JOSEPH HOSPITAL - CHICAGO,60657,2.0,3,9,21,Complications,CHICAGO,IL,0.6666666666666666,0.42857142857142855
140224,PRESENCE SAINT JOSEPH HOSPITAL - CHICAGO,60657,3.5,5,58,91,Star Ratings,CHICAGO,IL,0.7,0.6373626373626373
140224,PRESENCE SAINT JOSEPH HOSPITAL - CHICAGO,60657,2.5,3,384,687,Timeliness,CHICAGO,IL,0.8333333333333334,0.5589519650655022
140224,PRESENCE SAINT JOSEPH HOSPITAL - CHICAGO,60657,2.6,3,17,22,Imaging,CHICAGO,IL,0.8666666666666667,0.7727272727272727
140224,PRESENCE SAINT JOSEPH HOSPITAL - CHICAGO,60657,2.0,3,13,34,Consumer Satisfaction,CHICAGO,IL,0.6666666666666666,0.38235294117647056
140224,PRESENCE SAINT JOSEPH HOSPITAL - CHICAGO,60657,1.7,3,4,10,Payments,CHICAGO,IL,0.5666666666666667,0.4
140224,PRESENCE SAINT JOSEPH HOSPITAL - CHICAGO,60657,1.1,2,3,20,Structural,CHICAGO,IL,0.55,0.15
140224,PRESENCE SAINT JOSEPH HOSPITAL - CHICAGO,60657,1.9,3,29,57,Readmission & Death,CHICAGO,IL,0.6333333333333333,0.5087719298245614
140228,SWEDISH AMERICAN HOSPITAL,61104,2.7,3,9,10,Payments,ROCKFORD,IL,0.9,0.9
140228,SWEDISH AMERICAN HOSPITAL,61104,3.0,3,22,22,Imaging,ROCKFORD,IL,1.0,1.0
140228,SWEDISH AMERICAN HOSPITAL,61104,2.0,3,15,27,Infections,ROCKFORD,IL,0.6666666666666666,0.5555555555555556
140228,SWEDISH AMERICAN HOSPITAL,61104,3.8,5,65,91,Star Ratings,ROCKFORD,IL,0.76,0.7142857142857143
140228,SWEDISH AMERICAN HOSPITAL,61104,2.1,3,18,34,Consumer Satisfaction,ROCKFORD,IL,0.7000000000000001,0.5294117647058824
140228,SWEDISH AMERICAN HOSPITAL,61104,2.0,3,9,21,Complications,ROCKFORD,IL,0.6666666666666666,0.42857142857142855
140228,SWEDISH AMERICAN HOSPITAL,61104,2.0,3,31,57,Readmission & Death,ROCKFORD,IL,0.6666666666666666,0.543859649122807
140228,SWEDISH AMERICAN HOSPITAL,61104,1.3,2,7,20,Structural,ROCKFORD,IL,0.65,0.35
140228,SWEDISH AMERICAN HOSPITAL,61104,1.9,3,19,687,Timeliness,ROCKFORD,IL,0.6333333333333333,0.027656477438136828
140231,EDWARD HOSPITAL,60540,2.1,3,10,21,Complications,NAPERVILLE,IL,0.7000000000000001,0.47619047619047616
140231,EDWARD HOSPITAL,60540,3.0,3,22,22,Imaging,NAPERVILLE,IL,1.0,1.0
140231,EDWARD HOSPITAL,60540,2.2,3,17,27,Infections,NAPERVILLE,IL,0.7333333333333334,0.6296296296296297
140231,EDWARD HOSPITAL,60540,3.3,5,51,91,Star Ratings,NAPERVILLE,IL,0.6599999999999999,0.5604395604395604
140231,EDWARD HOSPITAL,60540,2.0,3,13,34,Consumer Satisfaction,NAPERVILLE,IL,0.6666666666666666,0.38235294117647056
140231,EDWARD HOSPITAL,60540,2.4,3,301,687,Timeliness,NAPERVILLE,IL,0.7999999999999999,0.438136826783115
140231,EDWARD HOSPITAL,60540,1.3,3,2,10,Payments,NAPERVILLE,IL,0.43333333333333335,0.2
140231,EDWARD HOSPITAL,60540,1.0,2,1,20,Structural,NAPERVILLE,IL,0.5,0.05
140231,EDWARD HOSPITAL,60540,1.9,3,29,57,Readmission & Death,NAPERVILLE,IL,0.6333333333333333,0.5087719298245614
140233,SAINT ANTHONY MEDICAL CENTER,61108,2.5,3,23,27,Infections,ROCKFORD,IL,0.8333333333333334,0.8518518518518519
140233,SAINT ANTHONY MEDICAL CENTER,61108,3.0,3,22,22,Imaging,ROCKFORD,IL,1.0,1.0
140233,SAINT ANTHONY MEDICAL CENTER,61108,2.1,3,33,57,Readmission & Death,ROCKFORD,IL,0.7000000000000001,0.5789473684210527
140233,SAINT ANTHONY MEDICAL CENTER,61108,2.0,3,9,21,Complications,ROCKFORD,IL,0.6666666666666666,0.42857142857142855
140233,SAINT ANTHONY MEDICAL CENTER,61108,2.0,3,5,10,Payments,ROCKFORD,IL,0.6666666666666666,0.5
140233,SAINT ANTHONY MEDICAL CENTER,61108,3.6,5,60,91,Star Ratings,ROCKFORD,IL,0.72,0.6593406593406593
140233,SAINT ANTHONY MEDICAL CENTER,61108,2.1,3,16,34,Consumer Satisfaction,ROCKFORD,IL,0.7000000000000001,0.47058823529411764
140233,SAINT ANTHONY MEDICAL CENTER,61108,2.2,3,171,687,Timeliness,ROCKFORD,IL,0.7333333333333334,0.24890829694323144
140233,SAINT ANTHONY MEDICAL CENTER,61108,1.0,2,1,20,Structural,ROCKFORD,IL,0.5,0.05
140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,61354,2.3,3,33,34,Consumer Satisfaction,PERU,IL,0.7666666666666666,0.9705882352941176
140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,61354,4.7,5,86,91,Star Ratings,PERU,IL,0.9400000000000001,0.945054945054945
140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,61354,2.0,3,15,27,Infections,PERU,IL,0.6666666666666666,0.5555555555555556
140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,61354,1.5,2,12,20,Structural,PERU,IL,0.75,0.6
140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,61354,2.0,3,9,21,Complications,PERU,IL,0.6666666666666666,0.42857142857142855
140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,61354,2.0,3,31,57,Readmission & Death,PERU,IL,0.6666666666666666,0.543859649122807
140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,61354,2.0,3,5,10,Payments,PERU,IL,0.6666666666666666,0.5
140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,61354,2.6,3,17,22,Imaging,PERU,IL,0.8666666666666667,0.7727272727272727
140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,61354,2.4,3,278,687,Timeliness,PERU,IL,0.7999999999999999,0.40465793304221254
140239,ROCKFORD MEMORIAL HOSPITAL,61103,3.0,3,22,22,Imaging,ROCKFORD,IL,1.0,1.0
140239,ROCKFORD MEMORIAL HOSPITAL,61103,2.0,3,15,27,Infections,ROCKFORD,IL,0.6666666666666666,0.5555555555555556
140239,ROCKFORD MEMORIAL HOSPITAL,61103,2.0,3,9,21,Complications,ROCKFORD,IL,0.6666666666666666,0.42857142857142855
140239,ROCKFORD MEMORIAL HOSPITAL,61103,2.0,3,31,57,Readmission & Death,ROCKFORD,IL,0.6666666666666666,0.543859649122807
140239,ROCKFORD MEMORIAL HOSPITAL,61103,2.0,3,12,34,Consumer Satisfaction,ROCKFORD,IL,0.6666666666666666,0.35294117647058826
140239,ROCKFORD MEMORIAL HOSPITAL,61103,2.9,5,41,91,Star Ratings,ROCKFORD,IL,0.58,0.45054945054945056
140239,ROCKFORD MEMORIAL HOSPITAL,61103,2.2,3,190,687,Timeliness,ROCKFORD,IL,0.7333333333333334,0.2765647743813683
140239,ROCKFORD MEMORIAL HOSPITAL,61103,1.3,3,2,10,Payments,ROCKFORD,IL,0.43333333333333335,0.2
140239,ROCKFORD MEMORIAL HOSPITAL,61103,1.0,2,1,20,Structural,ROCKFORD,IL,0.5,0.05
140240,WESTLAKE COMMUNITY HOSPITAL,60160,2.0,3,15,27,Infections,MELROSE PARK,IL,0.6666666666666666,0.5555555555555556
140240,WESTLAKE COMMUNITY HOSPITAL,60160,2.0,3,9,21,Complications,MELROSE PARK,IL,0.6666666666666666,0.42857142857142855
140240,WESTLAKE COMMUNITY HOSPITAL,60160,2.0,3,31,57,Readmission & Death,MELROSE PARK,IL,0.6666666666666666,0.543859649122807
140240,WESTLAKE COMMUNITY HOSPITAL,60160,2.6,3,458,687,Timeliness,MELROSE PARK,IL,0.8666666666666667,0.6666666666666666
140240,WESTLAKE COMMUNITY HOSPITAL,60160,2.5,3,16,22,Imaging,MELROSE PARK,IL,0.8333333333333334,0.7272727272727273
140240,WESTLAKE COMMUNITY HOSPITAL,60160,1.3,2,7,20,Structural,MELROSE PARK,IL,0.65,0.35
140240,WESTLAKE COMMUNITY HOSPITAL,60160,2.2,5,25,91,Star Ratings,MELROSE PARK,IL,0.44000000000000006,0.27472527472527475
140240,WESTLAKE COMMUNITY HOSPITAL,60160,1.3,3,2,10,Payments,MELROSE PARK,IL,0.43333333333333335,0.2
140240,WESTLAKE COMMUNITY HOSPITAL,60160,1.8,3,3,34,Consumer Satisfaction,MELROSE PARK,IL,0.6,0.08823529411764706
140242,CENTRAL DUPAGE HOSPITAL,60190,2.3,3,13,21,Complications,WINFIELD,IL,0.7666666666666666,0.6190476190476191
140242,CENTRAL DUPAGE HOSPITAL,60190,3.9,5,69,91,Star Ratings,WINFIELD,IL,0.78,0.7582417582417582
140242,CENTRAL DUPAGE HOSPITAL,60190,2.7,3,18,22,Imaging,WINFIELD,IL,0.9,0.8181818181818182
140242,CENTRAL DUPAGE HOSPITAL,60190,2.1,3,16,34,Consumer Satisfaction,WINFIELD,IL,0.7000000000000001,0.47058823529411764
140242,CENTRAL DUPAGE HOSPITAL,60190,2.4,3,314,687,Timeliness,WINFIELD,IL,0.7999999999999999,0.4570596797671033
140242,CENTRAL DUPAGE HOSPITAL,60190,1.7,3,9,27,Infections,WINFIELD,IL,0.5666666666666667,0.3333333333333333
140242,CENTRAL DUPAGE HOSPITAL,60190,1.3,3,2,10,Payments,WINFIELD,IL,0.43333333333333335,0.2
140242,CENTRAL DUPAGE HOSPITAL,60190,2.0,3,30,57,Readmission & Death,WINFIELD,IL,0.6666666666666666,0.5263157894736842
140242,CENTRAL DUPAGE HOSPITAL,60190,1.0,2,1,20,Structural,WINFIELD,IL,0.5,0.05
140250,ADVOCATE SOUTH SUBURBAN HOSPITAL,60429,2.2,3,17,27,Infections,HAZEL CREST,IL,0.7333333333333334,0.6296296296296297
140250,ADVOCATE SOUTH SUBURBAN HOSPITAL,60429,2.0,3,5,10,Payments,HAZEL CREST,IL,0.6666666666666666,0.5
140250,ADVOCATE SOUTH SUBURBAN HOSPITAL,60429,2.7,3,18,22,Imaging,HAZEL CREST,IL,0.9,0.8181818181818182
140250,ADVOCATE SOUTH SUBURBAN HOSPITAL,60429,2.0,3,12,34,Consumer Satisfaction,HAZEL CREST,IL,0.6666666666666666,0.35294117647058826
140250,ADVOCATE SOUTH SUBURBAN HOSPITAL,60429,3.0,5,44,91,Star Ratings,HAZEL CREST,IL,0.6,0.4835164835164835
140250,ADVOCATE SOUTH SUBURBAN HOSPITAL,60429,2.2,3,154,687,Timeliness,HAZEL CREST,IL,0.7333333333333334,0.22416302765647744
140250,ADVOCATE SOUTH SUBURBAN HOSPITAL,60429,1.0,2,1,20,Structural,HAZEL CREST,IL,0.5,0.05
140250,ADVOCATE SOUTH SUBURBAN HOSPITAL,60429,1.9,3,8,21,Complications,HAZEL CREST,IL,0.6333333333333333,0.38095238095238093
140250,ADVOCATE SOUTH SUBURBAN HOSPITAL,60429,1.9,3,25,57,Readmission & Death,HAZEL CREST,IL,0.6333333333333333,0.43859649122807015
140251,COMMUNITY FIRST MEDICAL CENTER,60634,2.0,3,9,21,Complications,CHICAGO,IL,0.6666666666666666,0.42857142857142855
140251,COMMUNITY FIRST MEDICAL CENTER,60634,2.3,3,14,22,Imaging,CHICAGO,IL,0.7666666666666666,0.6363636363636364
140251,COMMUNITY FIRST MEDICAL CENTER,60634,2.3,3,262,687,Timeliness,CHICAGO,IL,0.7666666666666666,0.3813682678311499
140251,COMMUNITY FIRST MEDICAL CENTER,60634,1.2,2,4,20,Structural,CHICAGO,IL,0.6,0.2
140251,COMMUNITY FIRST MEDICAL CENTER,60634,1.8,3,11,27,Infections,CHICAGO,IL,0.6,0.4074074074074074
140251,COMMUNITY FIRST MEDICAL CENTER,60634,1.3,3,2,10,Payments,CHICAGO,IL,0.43333333333333335,0.2
140251,COMMUNITY FIRST MEDICAL CENTER,60634,1.3,5,5,91,Star Ratings,CHICAGO,IL,0.26,0.054945054945054944
140251,COMMUNITY FIRST MEDICAL CENTER,60634,1.7,3,1,34,Consumer Satisfaction,CHICAGO,IL,0.5666666666666667,0.029411764705882353
140251,COMMUNITY FIRST MEDICAL CENTER,60634,1.8,3,11,57,Readmission & Death,CHICAGO,IL,0.6,0.19298245614035087
140252,NORTHWEST COMMUNITY HOSPITAL 1,60005,2.2,3,18,27,Infections,ARLINGTON HEIGHTS,IL,0.7333333333333334,0.6666666666666666
140252,NORTHWEST COMMUNITY HOSPITAL 1,60005,2.0,3,13,34,Consumer Satisfaction,ARLINGTON HEIGHTS,IL,0.6666666666666666,0.38235294117647056
140252,NORTHWEST COMMUNITY HOSPITAL 1,60005,2.4,3,302,687,Timeliness,ARLINGTON HEIGHTS,IL,0.7999999999999999,0.4395924308588064
140252,NORTHWEST COMMUNITY HOSPITAL 1,60005,3.1,5,46,91,Star Ratings,ARLINGTON HEIGHTS,IL,0.62,0.5054945054945055
140252,NORTHWEST COMMUNITY HOSPITAL 1,60005,2.3,3,14,22,Imaging,ARLINGTON HEIGHTS,IL,0.7666666666666666,0.6363636363636364
140252,NORTHWEST COMMUNITY HOSPITAL 1,60005,1.3,3,2,10,Payments,ARLINGTON HEIGHTS,IL,0.43333333333333335,0.2
140252,NORTHWEST COMMUNITY HOSPITAL 1,60005,1.0,2,1,20,Structural,ARLINGTON HEIGHTS,IL,0.5,0.05
140252,NORTHWEST COMMUNITY HOSPITAL 1,60005,1.9,3,8,21,Complications,ARLINGTON HEIGHTS,IL,0.6333333333333333,0.38095238095238093
140252,NORTHWEST COMMUNITY HOSPITAL 1,60005,1.9,3,19,57,Readmission & Death,ARLINGTON HEIGHTS,IL,0.6333333333333333,0.3333333333333333
140275,GENESIS HEALTH SYSTEM,61282,3.0,3,22,22,Imaging,SILVIS,IL,1.0,1.0
140275,GENESIS HEALTH SYSTEM,61282,2.0,3,15,27,Infections,SILVIS,IL,0.6666666666666666,0.5555555555555556
140275,GENESIS HEALTH SYSTEM,61282,2.6,3,505,687,Timeliness,SILVIS,IL,0.8666666666666667,0.735080058224163
140275,GENESIS HEALTH SYSTEM,61282,2.0,3,9,21,Complications,SILVIS,IL,0.6666666666666666,0.42857142857142855
140275,GENESIS HEALTH SYSTEM,61282,2.0,3,31,57,Readmission & Death,SILVIS,IL,0.6666666666666666,0.543859649122807
140275,GENESIS HEALTH SYSTEM,61282,3.1,5,46,91,Star Ratings,SILVIS,IL,0.62,0.5054945054945055
140275,GENESIS HEALTH SYSTEM,61282,2.0,3,12,34,Consumer Satisfaction,SILVIS,IL,0.6666666666666666,0.35294117647058826
140275,GENESIS HEALTH SYSTEM,61282,1.3,2,7,20,Structural,SILVIS,IL,0.65,0.35
140275,GENESIS HEALTH SYSTEM,61282,1.7,3,4,10,Payments,SILVIS,IL,0.5666666666666667,0.4
140276,LOYOLA UNIVERSITY MEDICAL CENTER,60153,2.1,3,33,57,Readmission & Death,MAYWOOD,IL,0.7000000000000001,0.5789473684210527
140276,LOYOLA UNIVERSITY MEDICAL CENTER,60153,2.0,3,15,27,Infections,MAYWOOD,IL,0.6666666666666666,0.5555555555555556
140276,LOYOLA UNIVERSITY MEDICAL CENTER,60153,2.0,3,9,21,Complications,MAYWOOD,IL,0.6666666666666666,0.42857142857142855
140276,LOYOLA UNIVERSITY MEDICAL CENTER,60153,2.3,3,14,22,Imaging,MAYWOOD,IL,0.7666666666666666,0.6363636363636364
140276,LOYOLA UNIVERSITY MEDICAL CENTER,60153,1.7,3,4,10,Payments,MAYWOOD,IL,0.5666666666666667,0.4
140276,LOYOLA UNIVERSITY MEDICAL CENTER,60153,2.7,5,35,91,Star Ratings,MAYWOOD,IL,0.54,0.38461538461538464
140276,LOYOLA UNIVERSITY MEDICAL CENTER,60153,1.8,3,6,34,Consumer Satisfaction,MAYWOOD,IL,0.6,0.17647058823529413
140276,LOYOLA UNIVERSITY MEDICAL CENTER,60153,1.1,2,3,20,Structural,MAYWOOD,IL,0.55,0.15
140276,LOYOLA UNIVERSITY MEDICAL CENTER,60153,2.0,3,63,687,Timeliness,MAYWOOD,IL,0.6666666666666666,0.09170305676855896
140280,TRINITY ROCK ISLAND,61201,2.1,3,33,57,Readmission & Death,ROCK ISLAND,IL,0.7000000000000001,0.5789473684210527
140280,TRINITY ROCK ISLAND,61201,2.0,3,15,27,Infections,ROCK ISLAND,IL,0.6666666666666666,0.5555555555555556
140280,TRINITY ROCK ISLAND,61201,2.0,3,9,21,Complications,ROCK ISLAND,IL,0.6666666666666666,0.42857142857142855
140280,TRINITY ROCK ISLAND,61201,1.4,2,11,20,Structural,ROCK ISLAND,IL,0.7,0.55
140280,TRINITY ROCK ISLAND,61201,2.6,3,17,22,Imaging,ROCK ISLAND,IL,0.8666666666666667,0.7727272727272727
140280,TRINITY ROCK ISLAND,61201,2.5,3,363,687,Timeliness,ROCK ISLAND,IL,0.8333333333333334,0.5283842794759825
140280,TRINITY ROCK ISLAND,61201,1.9,3,8,34,Consumer Satisfaction,ROCK ISLAND,IL,0.6333333333333333,0.23529411764705882
140280,TRINITY ROCK ISLAND,61201,2.8,5,38,91,Star Ratings,ROCK ISLAND,IL,0.5599999999999999,0.4175824175824176
140280,TRINITY ROCK ISLAND,61201,1.7,3,4,10,Payments,ROCK ISLAND,IL,0.5666666666666667,0.4
140281,NORTHWESTERN MEMORIAL HOSPITAL,60611,2.3,3,13,21,Complications,CHICAGO,IL,0.7666666666666666,0.6190476190476191
140281,NORTHWESTERN MEMORIAL HOSPITAL,60611,2.2,3,17,27,Infections,CHICAGO,IL,0.7333333333333334,0.6296296296296297
140281,NORTHWESTERN MEMORIAL HOSPITAL,60611,2.7,3,18,22,Imaging,CHICAGO,IL,0.9,0.8181818181818182
140281,NORTHWESTERN MEMORIAL HOSPITAL,60611,2.0,3,14,34,Consumer Satisfaction,CHICAGO,IL,0.6666666666666666,0.4117647058823529
140281,NORTHWESTERN MEMORIAL HOSPITAL,60611,2.8,5,38,91,Star Ratings,CHICAGO,IL,0.5599999999999999,0.4175824175824176
140281,NORTHWESTERN MEMORIAL HOSPITAL,60611,1.7,3,4,10,Payments,CHICAGO,IL,0.5666666666666667,0.4
140281,NORTHWESTERN MEMORIAL HOSPITAL,60611,2.2,3,171,687,Timeliness,CHICAGO,IL,0.7333333333333334,0.24890829694323144
140281,NORTHWESTERN MEMORIAL HOSPITAL,60611,1.0,2,1,20,Structural,CHICAGO,IL,0.5,0.05
140281,NORTHWESTERN MEMORIAL HOSPITAL,60611,1.9,3,19,57,Readmission & Death,CHICAGO,IL,0.6333333333333333,0.3333333333333333
140288,ADVOCATE GOOD SAMARITAN HOSPITAL,60515,4.0,5,72,91,Star Ratings,DOWNERS GROVE,IL,0.8,0.7912087912087912
140288,ADVOCATE GOOD SAMARITAN HOSPITAL,60515,2.1,3,18,34,Consumer Satisfaction,DOWNERS GROVE,IL,0.7000000000000001,0.5294117647058824
140288,ADVOCATE GOOD SAMARITAN HOSPITAL,60515,2.0,3,31,57,Readmission & Death,DOWNERS GROVE,IL,0.6666666666666666,0.543859649122807
140288,ADVOCATE GOOD SAMARITAN HOSPITAL,60515,2.0,3,9,21,Complications,DOWNERS GROVE,IL,0.6666666666666666,0.42857142857142855
140288,ADVOCATE GOOD SAMARITAN HOSPITAL,60515,2.3,3,14,22,Imaging,DOWNERS GROVE,IL,0.7666666666666666,0.6363636363636364
140288,ADVOCATE GOOD SAMARITAN HOSPITAL,60515,1.8,3,14,27,Infections,DOWNERS GROVE,IL,0.6,0.5185185185185185
140288,ADVOCATE GOOD SAMARITAN HOSPITAL,60515,1.0,2,1,20,Structural,DOWNERS GROVE,IL,0.5,0.05
140288,ADVOCATE GOOD SAMARITAN HOSPITAL,60515,2.0,3,64,687,Timeliness,DOWNERS GROVE,IL,0.6666666666666666,0.09315866084425037
140288,ADVOCATE GOOD SAMARITAN HOSPITAL,60515,1.0,3,1,10,Payments,DOWNERS GROVE,IL,0.3333333333333333,0.1
140289,ANDERSON HOSPITAL,62062,3.0,3,22,22,Imaging,MARYVILLE,IL,1.0,1.0
140289,ANDERSON HOSPITAL,62062,2.0,3,15,27,Infections,MARYVILLE,IL,0.6666666666666666,0.5555555555555556
140289,ANDERSON HOSPITAL,62062,2.0,3,31,57,Readmission & Death,MARYVILLE,IL,0.6666666666666666,0.543859649122807
140289,ANDERSON HOSPITAL,62062,2.0,3,9,21,Complications,MARYVILLE,IL,0.6666666666666666,0.42857142857142855
140289,ANDERSON HOSPITAL,62062,2.0,3,5,10,Payments,MARYVILLE,IL,0.6666666666666666,0.5
140289,ANDERSON HOSPITAL,62062,3.7,5,62,91,Star Ratings,MARYVILLE,IL,0.74,0.6813186813186813
140289,ANDERSON HOSPITAL,62062,2.1,3,16,34,Consumer Satisfaction,MARYVILLE,IL,0.7000000000000001,0.47058823529411764
140289,ANDERSON HOSPITAL,62062,1.3,2,8,20,Structural,MARYVILLE,IL,0.65,0.4
140289,ANDERSON HOSPITAL,62062,2.3,3,217,687,Timeliness,MARYVILLE,IL,0.7666666666666666,0.3158660844250364
140290,ST ALEXIUS MEDICAL CENTER,60194,2.0,3,15,27,Infections,HOFFMAN ESTATES,IL,0.6666666666666666,0.5555555555555556
140290,ST ALEXIUS MEDICAL CENTER,60194,2.0,3,9,21,Complications,HOFFMAN ESTATES,IL,0.6666666666666666,0.42857142857142855
140290,ST ALEXIUS MEDICAL CENTER,60194,3.4,5,56,91,Star Ratings,HOFFMAN ESTATES,IL,0.6799999999999999,0.6153846153846154
140290,ST ALEXIUS MEDICAL CENTER,60194,2.0,3,13,34,Consumer Satisfaction,HOFFMAN ESTATES,IL,0.6666666666666666,0.38235294117647056
140290,ST ALEXIUS MEDICAL CENTER,60194,2.3,3,14,22,Imaging,HOFFMAN ESTATES,IL,0.7666666666666666,0.6363636363636364
140290,ST ALEXIUS MEDICAL CENTER,60194,2.2,3,160,687,Timeliness,HOFFMAN ESTATES,IL,0.7333333333333334,0.2328966521106259
140290,ST ALEXIUS MEDICAL CENTER,60194,1.3,3,2,10,Payments,HOFFMAN ESTATES,IL,0.43333333333333335,0.2
140290,ST ALEXIUS MEDICAL CENTER,60194,1.0,2,1,20,Structural,HOFFMAN ESTATES,IL,0.5,0.05
140290,ST ALEXIUS MEDICAL CENTER,60194,1.8,3,11,57,Readmission & Death,HOFFMAN ESTATES,IL,0.6,0.19298245614035087
140291,ADVOCATE GOOD SHEPHERD HOSPITAL,60010,2.7,3,18,22,Imaging,BARRINGTON,IL,0.9,0.8181818181818182
140291,ADVOCATE GOOD SHEPHERD HOSPITAL,60010,3.3,5,50,91,Star Ratings,BARRINGTON,IL,0.6599999999999999,0.5494505494505495
140291,ADVOCATE GOOD SHEPHERD HOSPITAL,60010,2.0,3,12,34,Consumer Satisfaction,BARRINGTON,IL,0.6666666666666666,0.35294117647058826
140291,ADVOCATE GOOD SHEPHERD HOSPITAL,60010,1.8,3,14,27,Infections,BARRINGTON,IL,0.6,0.5185185185185185
140291,ADVOCATE GOOD SHEPHERD HOSPITAL,60010,2.3,3,214,687,Timeliness,BARRINGTON,IL,0.7666666666666666,0.31149927219796214
140291,ADVOCATE GOOD SHEPHERD HOSPITAL,60010,1.0,2,1,20,Structural,BARRINGTON,IL,0.5,0.05
140291,ADVOCATE GOOD SHEPHERD HOSPITAL,60010,1.9,3,29,57,Readmission & Death,BARRINGTON,IL,0.6333333333333333,0.5087719298245614
140291,ADVOCATE GOOD SHEPHERD HOSPITAL,60010,1.0,3,1,10,Payments,BARRINGTON,IL,0.3333333333333333,0.1
140291,ADVOCATE GOOD SHEPHERD HOSPITAL,60010,1.7,3,5,21,Complications,BARRINGTON,IL,0.5666666666666667,0.23809523809523808
140292,ADVENTIST GLENOAKS,60139,3.0,3,22,22,Imaging,GLENDALE HEIGHTS,IL,1.0,1.0
140292,ADVENTIST GLENOAKS,60139,2.7,3,579,687,Timeliness,GLENDALE HEIGHTS,IL,0.9,0.8427947598253275
140292,ADVENTIST GLENOAKS,60139,2.0,3,15,27,Infections,GLENDALE HEIGHTS,IL,0.6666666666666666,0.5555555555555556
140292,ADVENTIST GLENOAKS,60139,2.0,3,31,57,Readmission & Death,GLENDALE HEIGHTS,IL,0.6666666666666666,0.543859649122807
140292,ADVENTIST GLENOAKS,60139,2.0,3,9,21,Complications,GLENDALE HEIGHTS,IL,0.6666666666666666,0.42857142857142855
140292,ADVENTIST GLENOAKS,60139,1.7,3,4,10,Payments,GLENDALE HEIGHTS,IL,0.5666666666666667,0.4
140292,ADVENTIST GLENOAKS,60139,1.8,3,4,34,Consumer Satisfaction,GLENDALE HEIGHTS,IL,0.6,0.11764705882352941
140292,ADVENTIST GLENOAKS,60139,2.2,5,24,91,Star Ratings,GLENDALE HEIGHTS,IL,0.44000000000000006,0.26373626373626374
140292,ADVENTIST GLENOAKS,60139,1.0,2,1,20,Structural,GLENDALE HEIGHTS,IL,0.5,0.05
140294,CROSSROADS COMMUNITY HOSPITAL,62864,2.5,3,8,10,Payments,MOUNT VERNON,IL,0.8333333333333334,0.8
140294,CROSSROADS COMMUNITY HOSPITAL,62864,2.8,3,627,687,Timeliness,MOUNT VERNON,IL,0.9333333333333332,0.9126637554585153
140294,CROSSROADS COMMUNITY HOSPITAL,62864,2.0,3,15,27,Infections,MOUNT VERNON,IL,0.6666666666666666,0.5555555555555556
140294,CROSSROADS COMMUNITY HOSPITAL,62864,2.1,3,21,34,Consumer Satisfaction,MOUNT VERNON,IL,0.7000000000000001,0.6176470588235294
140294,CROSSROADS COMMUNITY HOSPITAL,62864,1.5,2,12,20,Structural,MOUNT VERNON,IL,0.75,0.6
140294,CROSSROADS COMMUNITY HOSPITAL,62864,2.0,3,31,57,Readmission & Death,MOUNT VERNON,IL,0.6666666666666666,0.543859649122807
140294,CROSSROADS COMMUNITY HOSPITAL,62864,2.0,3,9,21,Complications,MOUNT VERNON,IL,0.6666666666666666,0.42857142857142855
140294,CROSSROADS COMMUNITY HOSPITAL,62864,3.5,5,58,91,Star Ratings,MOUNT VERNON,IL,0.7,0.6373626373626373
140294,CROSSROADS COMMUNITY HOSPITAL,62864,2.3,3,14,22,Imaging,MOUNT VERNON,IL,0.7666666666666666,0.6363636363636364
140300,PROVIDENT HOSPITAL OF CHICAGO,60615,3.0,3,22,22,Imaging,CHICAGO,IL,1.0,1.0
